EXPIRES AT           GROUP     SIZE  PATH
2023-03-19 14:55:02  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/288/spect/Turb_hdf5_plt_cnt_0074_spect_mags.dat
2023-03-19 14:55:02  ek9      16.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/36/spect/Turb_hdf5_plt_cnt_0036_spect_vels.dat
2023-03-19 14:55:04  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0632
2023-03-19 14:55:04  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpxpv8pq7j/tex.cache/0a0b1fe7e4212c181444a603f28d9426.tex
2023-03-19 14:55:07  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0394
2023-03-19 14:55:08  ek9      16.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/36/spect/Turb_hdf5_plt_cnt_0024_spect_vels.dat
2023-03-19 14:55:14  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmppwq8n3pf/tex.cache/be7e3e321dc922cc63d6a3d7c96c48cb.dvi
2023-03-19 14:55:14  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/288/plt/Turb_hdf5_plt_cnt_0643
2023-03-19 14:55:15  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0273_spect_mags.dat
2023-03-19 14:55:15  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0500
2023-03-19 14:55:18  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpz5iayvoz/tex.cache/614e45c715c88e27b5e97a61631f6c4d.png
2023-03-19 14:55:18  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0208
2023-03-19 14:55:22  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpryc9_onh/tex.cache/ecf20148708a017947033cd2532d4485.dvi
2023-03-19 14:55:24  ek9     911.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/288/plt/Turb_hdf5_plt_cnt_0081
2023-03-19 14:55:27  ek9      52.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0840_spect_mags.dat
2023-03-19 14:55:29  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0863
2023-03-19 14:55:30  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0205
2023-03-19 14:55:31  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0117
2023-03-19 14:55:31  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0519_spect_vels.dat
2023-03-19 14:55:40  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0286
2023-03-19 14:55:51  ek9     100.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/288/spect/Turb_hdf5_plt_cnt_0275_spect_vels.dat
2023-03-19 14:55:52  ek9       1.3M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0470
2023-03-19 14:55:57  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpxpv8pq7j/tex.cache/70b351ee1bd017c4cf38f54768195380.dvi
2023-03-19 14:55:57  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/144/spect/Turb_hdf5_plt_cnt_0020_spect_mags.dat
2023-03-19 14:55:57  ek9      52.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0133_spect_vels.dat
2023-03-19 14:56:00  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0513
2023-03-19 14:56:06  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0346
2023-03-19 14:56:07  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0837
2023-03-19 14:56:10  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/288/plt/Turb_hdf5_plt_cnt_0058
2023-03-19 14:56:22  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0693
2023-03-19 14:56:22  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/288/spect/Turb_hdf5_plt_cnt_0043_spect_mags.dat
2023-03-19 14:56:24  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/288/plt/Turb_hdf5_plt_cnt_0564
2023-03-19 14:56:27  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/889f2cc698e95b59f923f4f1b265b881.tex
2023-03-19 14:56:33  ek9      58.2M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/288/spect/spectra_fits.json
2023-03-19 14:56:35  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp7rpyhw2f/tex.cache/5cd1f0a625ae6c01dc402ae70b3c5f52.png
2023-03-19 14:56:36  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpeixp5e4b/tex.cache/37915001ceb5843db33e5d47b0ce270e.tex
2023-03-19 14:56:40  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpfeta9h5z/tex.cache/aeedf7ce5f39830242741db17a657cac.tex
2023-03-19 14:56:42  ek9      12.0K  /scratch/ek9/nk7952/.vscode-server/extensions/compulim.indent4to2-0.1.2/node_modules/sshpk/lib/dhe.js
2023-03-19 14:56:43  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0351
2023-03-19 14:56:49  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpt3f7e19n/tex.cache/f8bd51f1eb608df37aeb140b86357c96.tex
2023-03-19 14:56:51  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpgnv_2qt1/tex.cache/c9e3135846eede54cef6de534546feda.dvi
2023-03-19 14:56:52  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/288/plt/Turb_hdf5_plt_cnt_1028
2023-03-19 14:56:54  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/18/plt/Turb_hdf5_plt_cnt_0264
2023-03-19 14:56:56  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0229
2023-03-19 14:56:57  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/36/plt/Turb_hdf5_plt_cnt_0376
2023-03-19 14:56:59  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpfj0mg9ot/tex.cache/f6b8a26bcb781c833de5cfc9ff48c1e6.tex
2023-03-19 14:57:01  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0296
2023-03-19 14:57:02  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0956
2023-03-19 14:57:03  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/18/spect/Turb_hdf5_plt_cnt_0237_spect_vels.dat
2023-03-19 14:57:05  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0326
2023-03-19 14:57:05  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/288/plt/Turb_hdf5_plt_cnt_0392
2023-03-19 14:57:06  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0413
2023-03-19 14:57:07  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/288/plt/Turb_hdf5_plt_cnt_0392
2023-03-19 14:57:16  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0458_spect_vels.dat
2023-03-19 14:57:18  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/288/spect/Turb_hdf5_plt_cnt_0042_spect_vels.dat
2023-03-19 14:57:23  ek9     104.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/288/spect/vis_folder/spectra=0958.png
2023-03-19 14:57:24  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0064_spect_mags.dat
2023-03-19 14:57:24  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmppoo4__3c/tex.cache/b55c51936a114c9da45b05f609c94ed4.dvi
2023-03-19 14:57:25  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpoq_hoqfi/tex.cache/94c53a8e759d941ecad900accd872887.png
2023-03-19 14:57:28  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0123
2023-03-19 14:57:29  ek9      16.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0057_spect_mags.dat
2023-03-19 14:57:32  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/144/plt/Turb_hdf5_plt_cnt_0304
2023-03-19 14:57:35  ek9       1.3M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0181
2023-03-19 14:57:35  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0699_spect_vels.dat
2023-03-19 14:57:40  ek9     848.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/36/plt/shell_calc.out00
2023-03-19 14:57:41  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0305
2023-03-19 14:57:42  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/18/spect/Turb_hdf5_plt_cnt_0258_spect_mags.dat
2023-03-19 14:57:50  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp_qm3gcaj/tex.cache/42821750d359fde2e6ee557d3f722696.png
2023-03-19 14:57:54  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/18/spect/Turb_hdf5_plt_cnt_0379_spect_mags.dat
2023-03-19 14:58:04  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0244
2023-03-19 14:58:09  ek9     100.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/288/spect/Turb_hdf5_plt_cnt_0014_spect_vels.dat
2023-03-19 14:58:12  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/18/spect/Turb_hdf5_plt_cnt_0271_spect_mags.dat
2023-03-19 14:58:16  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmplsm8ao1h/tex.cache/f5f9398addf63bc2eb44d21e8f27cf66.tex
2023-03-19 14:58:17  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0242_spect_mags.dat
2023-03-19 14:58:26  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpqxwpdkn4/tex.cache/244f116aa4c3377de7a596efd72cb5bf.png
2023-03-19 14:58:28  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/bin/5235c6bb189b60b01b1f49062f4ffa42384f8c91/extensions/ms-vscode.vscode-js-profile-table/webpack.cpu-client.js
2023-03-19 14:58:30  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/36/plt/Turb_hdf5_plt_cnt_0200
2023-03-19 14:58:32  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/72/plt/Turb_hdf5_plt_cnt_0991
2023-03-19 14:58:33  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0048
2023-03-19 14:58:45  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0101
2023-03-19 14:58:46  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0067_spect_mags.dat
2023-03-19 14:58:48  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0584
2023-03-19 14:58:49  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpn7f8iwpx/tex.cache/49681ba19589004f9ba14f55911b4a03.png
2023-03-19 14:58:50  ek9      52.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0706_spect_mags.dat
2023-03-19 14:58:52  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0137
2023-03-19 14:58:53  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp7myehweh/tex.cache/21f38b07bd1b33ffaa36379fef3ef006.png
2023-03-19 14:58:54  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0294
2023-03-19 14:58:56  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/288/plt/Turb_hdf5_plt_cnt_0576
2023-03-19 14:58:56  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0082
2023-03-19 14:58:57  ek9     638.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/288/plt/Turb_hdf5_plt_cnt_0050
2023-03-19 14:58:57  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/144/plt/Turb_hdf5_plt_cnt_0251
2023-03-19 14:59:00  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpm495w6rz/tex.cache/afb9170ed22f0f9d66df859088ac7f63.dvi
2023-03-19 14:59:05  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0506
2023-03-19 14:59:09  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9e26jfv6/tex.cache/4e583b56f70addeaca356c1a2b88abac.png
2023-03-19 14:59:10  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/62975def0ec92bfb8626a5d4bb7247ba.png
2023-03-19 14:59:14  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0088
2023-03-19 14:59:15  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0908
2023-03-19 14:59:17  ek9       8.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/18/spect/Turb_hdf5_plt_cnt_0025_spect_mags.dat
2023-03-19 14:59:19  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpib4qn6uj/tex.cache/e1a6e69fee670fd66ff0d7e366c1d43c.png
2023-03-19 14:59:20  ek9      52.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0775_spect_mags.dat
2023-03-19 14:59:26  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0376
2023-03-19 14:59:27  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0050
2023-03-19 14:59:28  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmps9sf7oiy/tex.cache/ecc2e8477d7d93d9ad8573bb72378312.dvi
2023-03-19 14:59:32  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0475
2023-03-19 14:59:33  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpfeta9h5z/tex.cache/f14fcd002f682ce0b01606486e0e75ba.tex
2023-03-19 14:59:33  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0151
2023-03-19 14:59:36  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/288/plt/Turb_hdf5_plt_cnt_0532
2023-03-19 14:59:46  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0348
2023-03-19 14:59:47  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0552
2023-03-19 14:59:47  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0762
2023-03-19 14:59:49  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/288/plt/Turb_hdf5_plt_cnt_0367
2023-03-19 14:59:52  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0530_spect_vels.dat
2023-03-19 14:59:55  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0356
2023-03-19 14:59:55  ek9       1.3M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0261
2023-03-19 14:59:55  ek9     204.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/18/plt/Turb_hdf5_plt_cnt_0253
2023-03-19 14:59:56  ek9      52.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0232_spect_mags.dat
2023-03-19 14:59:57  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/36/plt/Turb_hdf5_plt_cnt_0726
2023-03-19 14:59:58  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpui67p418/tex.cache/6fa467587ddef4551b83ce63e33c890a.dvi
2023-03-19 15:00:06  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0212
2023-03-19 15:00:06  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpmw7yn059/tex.cache/8b26a52ef0189b1371f825004c0d7998.tex
2023-03-19 15:00:06  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmptjk7blpk/tex.cache/b0afe2cf5d0489e331df792f6b460fdd.tex
2023-03-19 15:00:08  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/36/flash.par
2023-03-19 15:00:09  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6lr417ld/tex.cache/1123ada3be10a87afe036f632e31528e.tex
2023-03-19 15:00:10  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/18/spect/Turb_hdf5_plt_cnt_0618_spect_mags.dat
2023-03-19 15:00:10  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpsgtjb09k/tex.cache/111c2e56879d1504c935a0bca7a3a764.tex
2023-03-19 15:00:10  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/72/plt/Turb_hdf5_plt_cnt_0130
2023-03-19 15:00:11  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/18/plt/Turb_hdf5_plt_cnt_0343
2023-03-19 15:00:11  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/18/spect/Turb_hdf5_plt_cnt_0109_spect_mags.dat
2023-03-19 15:00:12  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/18/spect/Turb_hdf5_plt_cnt_0056_spect_vels.dat
2023-03-19 15:00:12  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0142
2023-03-19 15:00:15  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0481
2023-03-19 15:00:23  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp4q2j_x1l/tex.cache/544d45077b7efc3d737beb68a11af410.tex
2023-03-19 15:00:24  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm4/288/plt/Turb_hdf5_plt_cnt_0759
2023-03-19 15:00:24  ek9      28.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/72/spect/Turb_hdf5_plt_cnt_0049_spect_mags.dat
2023-03-19 15:00:25  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0693
2023-03-19 15:00:28  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpy4_knoqy/tex.cache/a3fa08e28409d8ec60978a6746bec514.dvi
2023-03-19 15:00:30  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0428
2023-03-19 15:00:32  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmph3hcneh7/tex.cache/d7fddc9b52aaf22a8c78d704083bc6bb.tex
2023-03-19 15:00:35  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0443
2023-03-19 15:00:36  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0214
2023-03-19 15:00:38  ek9       4.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/18/forcing_generator.inp
2023-03-19 15:00:38  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0904
2023-03-19 15:00:41  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/144/spect/Turb_hdf5_plt_cnt_0014_spect_mags.dat
2023-03-19 15:00:42  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/18/plt/Turb_hdf5_plt_cnt_0258
2023-03-19 15:00:48  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0042
2023-03-19 15:00:52  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0147
2023-03-19 15:00:55  ek9      28.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0046_spect_vels.dat
2023-03-19 15:00:57  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9mu1pb2i/tex.cache/bbcfdb23877a55b43a2397d8ce45b96d.tex
2023-03-19 15:01:01  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/288/spect/Turb_hdf5_plt_cnt_0029_spect_mags.dat
2023-03-19 15:01:03  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpocpx128u/tex.cache/4f9b37463c0e641d8188189dd9b7f168.png
2023-03-19 15:01:03  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpivhw0dd0/tex.cache/5d09584467a12ab5d84131ae8caa7cf4.dvi
2023-03-19 15:01:04  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpu4w8hutm/tex.cache/02fc3037907022f37ede246b2831cef2.tex
2023-03-19 15:01:05  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpz86200n0/tex.cache/933b8d470696514a14a08c053b8e3b13.dvi
2023-03-19 15:01:06  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0697
2023-03-19 15:01:06  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpn7f8iwpx/tex.cache/a3fa08e28409d8ec60978a6746bec514.tex
2023-03-19 15:01:07  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/18/plt/Turb_hdf5_plt_cnt_0244
2023-03-19 15:01:13  ek9      16.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/36/spect/Turb_hdf5_plt_cnt_0010_spect_mags.dat
2023-03-19 15:01:15  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0730
2023-03-19 15:01:15  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/bin/5235c6bb189b60b01b1f49062f4ffa42384f8c91/extensions/git-base/syntaxes/git-rebase.tmLanguage.json
2023-03-19 15:01:20  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9nwevkox/tex.cache/cb7f5889805b9bf93c0787e2104e4e76.dvi
2023-03-19 15:01:28  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0123
2023-03-19 15:01:33  ek9      52.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/spect/Turb_hdf5_plt_cnt_0400_spect_mags.dat
2023-03-19 15:01:36  ek9     204.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0381
2023-03-19 15:01:41  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0012
2023-03-19 15:01:42  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0582
2023-03-19 15:01:48  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0241
2023-03-19 15:01:56  ek9      16.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0228_spect_mags.dat
2023-03-19 15:01:58  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp94dlsr4u/tex.cache/544d45077b7efc3d737beb68a11af410.tex
2023-03-19 15:01:59  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp5lmn0utn/tex.cache/f5f9398addf63bc2eb44d21e8f27cf66.dvi
2023-03-19 15:02:00  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/144/spect/Turb_hdf5_plt_cnt_0045_spect_vels.dat
2023-03-19 15:02:01  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpfei0em9z/tex.cache/0df34129f97c0364603d746294e67d92.dvi
2023-03-19 15:02:02  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0817
2023-03-19 15:02:04  ek9       5.0G  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/576/plt/Turb_hdf5_plt_cnt_0157
2023-03-19 15:02:06  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/144/plt/Turb_hdf5_plt_cnt_0924
2023-03-19 15:02:09  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0474
